Index,Date,variable,value
1866,07/06/2016,USD/EUROS,0.88
1867,06/06/2016,USD/EUROS,0.88
1868,03/06/2016,USD/EUROS,0.88
1869,02/06/2016,USD/EUROS,0.9
1870,01/06/2016,USD/EUROS,0.89
1871,31/05/2016,USD/EUROS,0.9
1872,27/05/2016,USD/EUROS,0.9
1873,26/05/2016,USD/EUROS,0.89
1874,25/05/2016,USD/EUROS,0.9
1875,24/05/2016,USD/EUROS,0.9
1876,20/05/2016,USD/EUROS,0.89
1877,19/05/2016,USD/EUROS,0.89
1878,18/05/2016,USD/EUROS,0.89
1879,17/05/2016,USD/EUROS,0.88
1880,16/05/2016,USD/EUROS,0.88
1881,13/05/2016,USD/EUROS,0.88
1882,12/05/2016,USD/EUROS,0.88
1883,11/05/2016,USD/EUROS,0.88
1884,10/05/2016,USD/EUROS,0.88
1885,09/05/2016,USD/EUROS,0.88
1886,06/05/2016,USD/EUROS,0.88
1887,05/05/2016,USD/EUROS,0.88
1888,04/05/2016,USD/EUROS,0.87
1889,03/05/2016,USD/EUROS,0.87
1890,29/04/2016,USD/EUROS,0.87
1891,28/04/2016,USD/EUROS,0.88
1892,27/04/2016,USD/EUROS,0.88
1893,26/04/2016,USD/EUROS,0.88
1894,25/04/2016,USD/EUROS,
1895,22/04/2016,USD/EUROS,0.89
1896,21/04/2016,USD/EUROS,0.89
1897,20/04/2016,USD/EUROS,0.89
1898,19/04/2016,USD/EUROS,0.88
1899,18/04/2016,USD/EUROS,0.88
1900,14/04/2016,USD/EUROS,0.89
1901,13/04/2016,USD/EUROS,0.89
1902,12/04/2016,USD/EUROS,0.88
1903,11/04/2016,USD/EUROS,0.88
1904,08/04/2016,USD/EUROS,0.88
1905,07/04/2016,USD/EUROS,0.88
1906,06/04/2016,USD/EUROS,0.88
1907,05/04/2016,USD/EUROS,0.88
1908,04/04/2016,USD/EUROS,0.88
1909,01/04/2016,USD/EUROS,0.88
1910,31/03/2016,USD/EUROS,0.88
1911,30/03/2016,USD/EUROS,0.88
1912,29/03/2016,USD/EUROS,0.89
1913,24/03/2016,USD/EUROS,0.89
1914,23/03/2016,USD/EUROS,0.89
1915,22/03/2016,USD/EUROS,0.89
1916,21/03/2016,USD/EUROS,0.89
1917,18/03/2016,USD/EUROS,
1918,17/03/2016,USD/EUROS,0.88
1919,16/03/2016,USD/EUROS,0.89
1920,15/03/2016,USD/EUROS,0.9
1921,14/03/2016,USD/EUROS,0.9
1922,11/03/2016,USD/EUROS,0.9
1923,10/03/2016,USD/EUROS,0.89
1924,08/03/2016,USD/EUROS,0.91
1925,06/03/2018,USD/EUROS,0.81
1926,05/03/2018,USD/EUROS,0.81
1927,01/03/2018,USD/EUROS,0.81
1928,28/02/2018,USD/EUROS,0.82
1929,27/02/2018,USD/EUROS,0.82
1930,26/02/2018,USD/EUROS,0.81
1931,22/02/2018,USD/EUROS,0.81
1932,21/02/2018,USD/EUROS,0.81
1933,20/02/2018,USD/EUROS,0.81
1934,19/02/2018,USD/EUROS,0.81
1935,15/02/2018,USD/EUROS,0.8
1936,14/02/2018,USD/EUROS,0.8
1937,13/02/2018,USD/EUROS,0.81
1938,12/02/2018,USD/EUROS,0.81
1939,08/02/2018,USD/EUROS,0.82
1940,07/02/2018,USD/EUROS,0.82
1941,06/02/2018,USD/EUROS,0.81
1942,05/02/2018,USD/EUROS,0.81
1943,01/02/2018,USD/EUROS,0.8
1944,31/01/2018,USD/EUROS,
1945,30/01/2018,USD/EUROS,0.81
1946,29/01/2018,USD/EUROS,0.81
1947,25/01/2018,USD/EUROS,0.81
1948,24/01/2018,USD/EUROS,0.81
1949,22/01/2018,USD/EUROS,0.82
1950,18/01/2018,USD/EUROS,0.82
1951,17/01/2018,USD/EUROS,0.82
1952,16/01/2018,USD/EUROS,0.82
1953,15/01/2018,USD/EUROS,0.82
1954,11/01/2018,USD/EUROS,0.83
1955,10/01/2018,USD/EUROS,0.84
1956,09/01/2018,USD/EUROS,0.84
1957,08/01/2018,USD/EUROS,0.84
1958,04/01/2018,USD/EUROS,0.83
1959,03/01/2018,USD/EUROS,0.83
1960,02/01/2018,USD/EUROS,0.83
1961,28/12/2017,USD/EUROS,0.84
1962,27/12/2017,USD/EUROS,0.84
1963,21/12/2017,USD/EUROS,0.84
1964,20/12/2017,USD/EUROS,0.84
1965,19/12/2017,USD/EUROS,0.84
1966,18/12/2017,USD/EUROS,0.85
1967,14/12/2017,USD/EUROS,0.85
1968,13/12/2017,USD/EUROS,0.85
1969,12/12/2017,USD/EUROS,0.85
1970,11/12/2017,USD/EUROS,0.85
1971,07/12/2017,USD/EUROS,0.85
1972,06/12/2017,USD/EUROS,0.85
1973,04/12/2017,USD/EUROS,0.84
1974,30/11/2017,USD/EUROS,0.84
1975,29/11/2017,USD/EUROS,0.84
1976,28/11/2017,USD/EUROS,0.84
1977,27/11/2017,USD/EUROS,0.84
1978,23/11/2017,USD/EUROS,0.84
1979,22/11/2017,USD/EUROS,0.85
1980,21/11/2017,USD/EUROS,0.85
1981,20/11/2017,USD/EUROS,0.85
1982,16/11/2017,USD/EUROS,0.85
1983,15/11/2017,USD/EUROS,0.85
1984,14/11/2017,USD/EUROS,0.85
1985,13/11/2017,USD/EUROS,0.86
1986,09/11/2017,USD/EUROS,0.86
1987,08/11/2017,USD/EUROS,0.86
1988,07/11/2017,USD/EUROS,0.86
1989,06/11/2017,USD/EUROS,0.86
1990,02/11/2017,USD/EUROS,0.86
1991,01/11/2017,USD/EUROS,0.86
1992,31/10/2017,USD/EUROS,0.86
1993,30/10/2017,USD/EUROS,0.86
1994,26/10/2017,USD/EUROS,0.86
1995,25/10/2017,USD/EUROS,0.85
1996,24/10/2017,USD/EUROS,0.85
1997,19/10/2017,USD/EUROS,0.84
1998,18/10/2017,USD/EUROS,0.85
1999,17/10/2017,USD/EUROS,0.85
2000,16/10/2017,USD/EUROS,0.85
2001,12/10/2017,USD/EUROS,0.85
2002,11/10/2017,USD/EUROS,0.84
2003,10/10/2017,USD/EUROS,0.85
2004,09/10/2017,USD/EUROS,0.85
2005,05/10/2017,USD/EUROS,0.85
2006,04/10/2017,USD/EUROS,0.85
2007,03/10/2017,USD/EUROS,0.85
2008,02/10/2017,USD/EUROS,0.85
2009,28/09/2017,USD/EUROS,0.85
2010,27/09/2017,USD/EUROS,0.85
2011,26/09/2017,USD/EUROS,0.85
2012,25/09/2017,USD/EUROS,0.84
2013,21/09/2017,USD/EUROS,0.84
2014,20/09/2017,USD/EUROS,0.84
2015,19/09/2017,USD/EUROS,0.83
2016,18/09/2017,USD/EUROS,0.84
2017,14/09/2017,USD/EUROS,0.84
2018,13/09/2017,USD/EUROS,0.84
2019,12/09/2017,USD/EUROS,0.84
2020,11/09/2017,USD/EUROS,0.84
2021,06/09/2017,USD/EUROS,0.84
2022,05/09/2017,USD/EUROS,0.84
2023,04/09/2017,USD/EUROS,0.84
2024,31/08/2017,USD/EUROS,0.84
2025,30/08/2017,USD/EUROS,0.84
2026,29/08/2017,USD/EUROS,0.84
2027,24/08/2017,USD/EUROS,0.85
2028,23/08/2017,USD/EUROS,0.85
2029,22/08/2017,USD/EUROS,0.85
2030,21/08/2017,USD/EUROS,0.85
2031,17/08/2017,USD/EUROS,0.85
2032,16/08/2017,USD/EUROS,0.85
2033,15/08/2017,USD/EUROS,0.85
2034,14/08/2017,USD/EUROS,0.85
2035,11/08/2017,USD/EUROS,0.85
2036,10/08/2017,USD/EUROS,0.85
2037,09/08/2017,USD/EUROS,0.85
2038,08/08/2017,USD/EUROS,0.85
2039,07/08/2017,USD/EUROS,0.85
2040,04/08/2017,USD/EUROS,
2041,03/08/2017,USD/EUROS,0.84
2042,02/08/2017,USD/EUROS,0.84
2043,01/08/2017,USD/EUROS,0.85
2044,31/07/2017,USD/EUROS,0.84
2045,27/07/2017,USD/EUROS,0.86
2046,26/07/2017,USD/EUROS,0.85
2047,25/07/2017,USD/EUROS,0.86
2048,24/07/2017,USD/EUROS,0.86
2049,21/07/2017,USD/EUROS,0.86
2050,20/07/2017,USD/EUROS,0.86
2051,19/07/2017,USD/EUROS,0.87
2052,18/07/2017,USD/EUROS,0.87
2053,17/07/2017,USD/EUROS,0.87
2054,14/07/2017,USD/EUROS,0.87
2055,13/07/2017,USD/EUROS,0.88
2056,12/07/2017,USD/EUROS,0.88
2057,11/07/2017,USD/EUROS,0.87
2058,10/07/2017,USD/EUROS,0.88
2059,07/07/2017,USD/EUROS,0.88
2060,06/07/2017,USD/EUROS,0.88
2061,05/07/2017,USD/EUROS,0.88
2062,04/07/2017,USD/EUROS,0.88
2063,03/07/2017,USD/EUROS,0.88
2064,30/06/2017,USD/EUROS,
2065,29/06/2017,USD/EUROS,0.87
2066,28/06/2017,USD/EUROS,0.88
2067,27/06/2017,USD/EUROS,0.88
2068,26/06/2017,USD/EUROS,0.89
2069,22/06/2017,USD/EUROS,0.9
2070,21/06/2017,USD/EUROS,0.9
2071,20/06/2017,USD/EUROS,0.9
2072,19/06/2017,USD/EUROS,0.9
2073,16/06/2017,USD/EUROS,0.89
2074,15/06/2017,USD/EUROS,0.9
2075,14/06/2017,USD/EUROS,0.89
2076,13/06/2017,USD/EUROS,0.89
2077,12/06/2017,USD/EUROS,0.89
2078,09/06/2017,USD/EUROS,0.89
2079,08/06/2017,USD/EUROS,0.89
2080,07/06/2017,USD/EUROS,0.89
2081,06/06/2017,USD/EUROS,0.89
2082,05/06/2017,USD/EUROS,0.89
2083,02/06/2017,USD/EUROS,0.89
2084,01/06/2017,USD/EUROS,0.89
2085,31/05/2017,USD/EUROS,0.89
2086,30/05/2017,USD/EUROS,0.89
2087,26/05/2017,USD/EUROS,
2088,25/05/2017,USD/EUROS,0.89
2089,24/05/2017,USD/EUROS,0.89
2090,23/05/2017,USD/EUROS,0.89
2091,22/05/2017,USD/EUROS,0.89
2092,19/05/2017,USD/EUROS,0.89
2093,17/05/2017,USD/EUROS,0.9
2094,16/05/2017,USD/EUROS,0.9
2095,15/05/2017,USD/EUROS,0.91
2096,12/05/2017,USD/EUROS,0.91
2097,11/05/2017,USD/EUROS,0.92
2098,10/05/2017,USD/EUROS,0.92
2099,09/05/2017,USD/EUROS,0.92
2100,08/05/2017,USD/EUROS,0.92
2101,05/05/2017,USD/EUROS,0.91
2102,04/05/2017,USD/EUROS,0.91
2103,03/05/2017,USD/EUROS,0.92
2104,02/05/2017,USD/EUROS,0.91
2105,28/04/2017,USD/EUROS,0.92
2106,27/04/2017,USD/EUROS,0.92
2107,26/04/2017,USD/EUROS,0.92
2108,25/04/2017,USD/EUROS,0.92
2109,24/04/2017,USD/EUROS,0.92
2110,21/04/2017,USD/EUROS,0.93
2111,20/04/2017,USD/EUROS,
2112,19/04/2017,USD/EUROS,0.93
2113,18/04/2017,USD/EUROS,0.93
2114,13/04/2017,USD/EUROS,0.94
2115,12/04/2017,USD/EUROS,0.94
2116,11/04/2017,USD/EUROS,0.94
2117,07/04/2017,USD/EUROS,0.94
2118,06/04/2017,USD/EUROS,0.94
2119,05/04/2017,USD/EUROS,0.94
2120,04/04/2017,USD/EUROS,0.94
2121,03/04/2017,USD/EUROS,0.94
2122,31/03/2017,USD/EUROS,0.94
2123,30/03/2017,USD/EUROS,0.94
2124,29/03/2017,USD/EUROS,0.93
2125,28/03/2017,USD/EUROS,0.92
2126,27/03/2017,USD/EUROS,0.92
2127,24/03/2017,USD/EUROS,0.93
2128,23/03/2017,USD/EUROS,0.93
2129,22/03/2017,USD/EUROS,0.93
2130,21/03/2017,USD/EUROS,0.92
2131,20/03/2017,USD/EUROS,0.93
2132,17/03/2017,USD/EUROS,0.93
2133,16/03/2017,USD/EUROS,0.93
2134,15/03/2017,USD/EUROS,0.93
2135,14/03/2017,USD/EUROS,
2136,13/03/2017,USD/EUROS,0.94
2137,10/03/2017,USD/EUROS,0.94
2138,09/03/2017,USD/EUROS,0.95
2139,08/03/2017,USD/EUROS,0.95
2140,07/03/2017,USD/EUROS,0.95
2141,06/03/2019,USD/EUROS,0.88
2142,05/03/2019,USD/EUROS,0.88
2143,04/03/2019,USD/EUROS,0.88
2144,28/02/2019,USD/EUROS,0.88
2145,27/02/2019,USD/EUROS,0.88
2146,26/02/2019,USD/EUROS,0.88
2147,25/02/2019,USD/EUROS,0.88
2148,21/02/2019,USD/EUROS,0.88
2149,20/02/2019,USD/EUROS,0.88
2150,19/02/2019,USD/EUROS,0.88
2151,18/02/2019,USD/EUROS,0.88
2152,14/02/2019,USD/EUROS,0.89
2153,13/02/2019,USD/EUROS,0.89
2154,12/02/2019,USD/EUROS,0.88
2155,11/02/2019,USD/EUROS,0.89
2156,07/02/2019,USD/EUROS,0.88
2157,06/02/2019,USD/EUROS,0.88
2158,05/02/2019,USD/EUROS,0.88
2159,04/02/2019,USD/EUROS,0.87
2160,31/01/2019,USD/EUROS,
2161,30/01/2019,USD/EUROS,0.87
2162,29/01/2019,USD/EUROS,0.87
2163,28/01/2019,USD/EUROS,0.87
2164,24/01/2019,USD/EUROS,0.88
2165,22/01/2019,USD/EUROS,0.88
2166,21/01/2019,USD/EUROS,0.88
2167,17/01/2019,USD/EUROS,0.88
2168,16/01/2019,USD/EUROS,0.88
2169,15/01/2019,USD/EUROS,0.88
2170,14/01/2019,USD/EUROS,0.87
2171,10/01/2019,USD/EUROS,0.87
2172,09/01/2019,USD/EUROS,0.87
2173,08/01/2019,USD/EUROS,0.87
2174,07/01/2019,USD/EUROS,0.87
2175,03/01/2019,USD/EUROS,0.88
2176,02/01/2019,USD/EUROS,0.88
2177,31/12/2018,USD/EUROS,0.87
2178,27/12/2018,USD/EUROS,0.87
2179,20/12/2018,USD/EUROS,0.87
2180,19/12/2018,USD/EUROS,0.88
2181,18/12/2018,USD/EUROS,0.88
2182,17/12/2018,USD/EUROS,0.88
2183,13/12/2018,USD/EUROS,0.88
2184,12/12/2018,USD/EUROS,0.88
2185,11/12/2018,USD/EUROS,0.88
2186,10/12/2018,USD/EUROS,0.88
2187,06/12/2018,USD/EUROS,0.88
2188,05/12/2018,USD/EUROS,0.88
2189,03/12/2018,USD/EUROS,0.88
2190,29/11/2018,USD/EUROS,0.88
2191,28/11/2018,USD/EUROS,0.88
2192,27/11/2018,USD/EUROS,0.89
2193,26/11/2018,USD/EUROS,0.88
2194,22/11/2018,USD/EUROS,0.88
2195,21/11/2018,USD/EUROS,0.88
2196,20/11/2018,USD/EUROS,0.88
2197,19/11/2018,USD/EUROS,
2198,15/11/2018,USD/EUROS,0.88
2199,14/11/2018,USD/EUROS,0.88
2200,13/11/2018,USD/EUROS,0.89
2201,12/11/2018,USD/EUROS,0.89
2202,08/11/2018,USD/EUROS,0.88
2203,07/11/2018,USD/EUROS,0.87
2204,06/11/2018,USD/EUROS,0.88
2205,05/11/2018,USD/EUROS,0.88
2206,01/11/2018,USD/EUROS,0.88
2207,31/10/2018,USD/EUROS,0.88
2208,30/10/2018,USD/EUROS,0.88
2209,29/10/2018,USD/EUROS,0.88
2210,25/10/2018,USD/EUROS,0.88
2211,24/10/2018,USD/EUROS,0.88
2212,23/10/2018,USD/EUROS,0.87
2213,18/10/2018,USD/EUROS,0.87
2214,17/10/2018,USD/EUROS,0.87
2215,16/10/2018,USD/EUROS,0.86
2216,15/10/2018,USD/EUROS,
2217,11/10/2018,USD/EUROS,0.86
2218,10/10/2018,USD/EUROS,0.87
2219,09/10/2018,USD/EUROS,0.87
2220,08/10/2018,USD/EUROS,0.87
2221,04/10/2018,USD/EUROS,0.87
2222,03/10/2018,USD/EUROS,0.87
2223,02/10/2018,USD/EUROS,0.87
2224,01/10/2018,USD/EUROS,0.86
2225,27/09/2018,USD/EUROS,0.86
2226,26/09/2018,USD/EUROS,0.85
2227,25/09/2018,USD/EUROS,0.85
2228,24/09/2018,USD/EUROS,0.85
2229,20/09/2018,USD/EUROS,0.85
2230,19/09/2018,USD/EUROS,0.86
2231,18/09/2018,USD/EUROS,0.86
2232,17/09/2018,USD/EUROS,0.86
2233,13/09/2018,USD/EUROS,0.86
2234,12/09/2018,USD/EUROS,0.86
2235,11/09/2018,USD/EUROS,0.86
2236,10/09/2018,USD/EUROS,
2237,05/09/2018,USD/EUROS,0.86
2238,04/09/2018,USD/EUROS,0.86
2239,03/09/2018,USD/EUROS,0.86
2240,30/08/2018,USD/EUROS,0.86
2241,29/08/2018,USD/EUROS,0.85
2242,23/08/2018,USD/EUROS,0.87
2243,22/08/2018,USD/EUROS,0.86
2244,21/08/2018,USD/EUROS,0.86
2245,20/08/2018,USD/EUROS,0.87
2246,16/08/2018,USD/EUROS,0.88
2247,15/08/2018,USD/EUROS,0.88
2248,14/08/2018,USD/EUROS,0.88
2249,13/08/2018,USD/EUROS,0.88
2250,09/08/2018,USD/EUROS,0.87
2251,08/08/2018,USD/EUROS,0.86
2252,07/08/2018,USD/EUROS,0.86
2253,06/08/2018,USD/EUROS,
2254,02/08/2018,USD/EUROS,0.86
2255,01/08/2018,USD/EUROS,0.86
2256,31/07/2018,USD/EUROS,0.86
2257,30/07/2018,USD/EUROS,0.85
2258,26/07/2018,USD/EUROS,0.86
2259,25/07/2018,USD/EUROS,0.85
2260,24/07/2018,USD/EUROS,0.86
2261,19/07/2018,USD/EUROS,0.86
2262,18/07/2018,USD/EUROS,0.86
2263,17/07/2018,USD/EUROS,0.86
2264,16/07/2018,USD/EUROS,0.85
2265,12/07/2018,USD/EUROS,0.86
2266,11/07/2018,USD/EUROS,0.86
2267,10/07/2018,USD/EUROS,0.85
2268,09/07/2018,USD/EUROS,0.85
2269,05/07/2018,USD/EUROS,0.86
2270,04/07/2018,USD/EUROS,0.86
2271,03/07/2018,USD/EUROS,0.86
2272,02/07/2018,USD/EUROS,
2273,28/06/2018,USD/EUROS,0.86
2274,27/06/2018,USD/EUROS,0.87
2275,26/06/2018,USD/EUROS,0.86
2276,25/06/2018,USD/EUROS,0.85
2277,21/06/2018,USD/EUROS,0.86
2278,20/06/2018,USD/EUROS,0.86
2279,19/06/2018,USD/EUROS,0.86
2280,18/06/2018,USD/EUROS,0.86
2281,14/06/2018,USD/EUROS,0.86
2282,13/06/2018,USD/EUROS,0.85
2283,12/06/2018,USD/EUROS,0.85
2284,11/06/2018,USD/EUROS,0.85
2285,06/06/2018,USD/EUROS,0.85
2286,05/06/2018,USD/EUROS,0.85
2287,04/06/2018,USD/EUROS,0.85
2288,31/05/2018,USD/EUROS,0.86
2289,30/05/2018,USD/EUROS,0.86
2290,24/05/2018,USD/EUROS,0.85
2291,23/05/2018,USD/EUROS,0.85
2292,22/05/2018,USD/EUROS,0.85
2293,21/05/2018,USD/EUROS,0.85
2294,17/05/2018,USD/EUROS,0.85
2295,16/05/2018,USD/EUROS,0.85
2296,15/05/2018,USD/EUROS,0.84
2297,14/05/2018,USD/EUROS,0.84
2298,10/05/2018,USD/EUROS,0.84
2299,09/05/2018,USD/EUROS,0.84
2300,03/05/2018,USD/EUROS,0.83
2301,02/05/2018,USD/EUROS,0.84
2302,01/05/2018,USD/EUROS,0.83
2303,30/04/2018,USD/EUROS,0.83
2304,26/04/2018,USD/EUROS,0.83
2305,25/04/2018,USD/EUROS,0.82
2306,24/04/2018,USD/EUROS,0.82
2307,23/04/2018,USD/EUROS,
2308,19/04/2018,USD/EUROS,0.81
2309,17/04/2018,USD/EUROS,0.81
2310,16/04/2018,USD/EUROS,0.81
2311,12/04/2018,USD/EUROS,0.81
2312,11/04/2018,USD/EUROS,0.81
2313,10/04/2018,USD/EUROS,0.81
2314,09/04/2018,USD/EUROS,0.81
2315,05/04/2018,USD/EUROS,0.82
2316,04/04/2018,USD/EUROS,0.81
2317,28/03/2018,USD/EUROS,0.81
2318,27/03/2018,USD/EUROS,0.81
2319,26/03/2018,USD/EUROS,0.8
2320,22/03/2018,USD/EUROS,0.81
2321,21/03/2018,USD/EUROS,0.81
2322,20/03/2018,USD/EUROS,0.82
2323,19/03/2018,USD/EUROS,0.81
2324,15/03/2018,USD/EUROS,
2325,14/03/2018,USD/EUROS,0.81
2326,13/03/2018,USD/EUROS,0.81
2327,08/03/2018,USD/EUROS,0.81
2328,07/03/2018,USD/EUROS,0.81
2329,05/03/2020,USD/EUROS,0.89
2330,04/03/2020,USD/EUROS,0.9
2331,03/03/2020,USD/EUROS,0.9
2332,02/03/2020,USD/EUROS,0.9
2333,27/02/2020,USD/EUROS,0.91
2334,26/02/2020,USD/EUROS,0.92
2335,25/02/2020,USD/EUROS,0.92
2336,24/02/2020,USD/EUROS,0.92
2337,20/02/2020,USD/EUROS,0.93
2338,19/02/2020,USD/EUROS,0.93
2339,18/02/2020,USD/EUROS,0.93
2340,17/02/2020,USD/EUROS,0.92
2341,13/02/2020,USD/EUROS,0.92
2342,12/02/2020,USD/EUROS,0.92
2343,11/02/2020,USD/EUROS,0.92
2344,10/02/2020,USD/EUROS,0.92
2345,06/02/2020,USD/EUROS,0.91
2346,05/02/2020,USD/EUROS,0.91
2347,04/02/2020,USD/EUROS,0.91
2348,03/02/2020,USD/EUROS,
2349,30/01/2020,USD/EUROS,0.91
2350,29/01/2020,USD/EUROS,0.91
2351,28/01/2020,USD/EUROS,0.91
2352,27/01/2020,USD/EUROS,0.91
2353,22/01/2020,USD/EUROS,0.9
2354,21/01/2020,USD/EUROS,0.9
2355,20/01/2020,USD/EUROS,0.9
2356,16/01/2020,USD/EUROS,0.9
2357,15/01/2020,USD/EUROS,0.9
2358,14/01/2020,USD/EUROS,0.9
2359,13/01/2020,USD/EUROS,0.9
2360,09/01/2020,USD/EUROS,0.9
2361,08/01/2020,USD/EUROS,0.9
2362,07/01/2020,USD/EUROS,0.9
2363,06/01/2020,USD/EUROS,0.89
2364,02/01/2020,USD/EUROS,0.89
2365,31/12/2019,USD/EUROS,0.89
2366,30/12/2019,USD/EUROS,0.89
2367,23/12/2019,USD/EUROS,0.9
2368,19/12/2019,USD/EUROS,0.9
2369,18/12/2019,USD/EUROS,0.9
2370,17/12/2019,USD/EUROS,0.9
2371,16/12/2019,USD/EUROS,0.9
2372,12/12/2019,USD/EUROS,0.89
2373,11/12/2019,USD/EUROS,0.9
2374,10/12/2019,USD/EUROS,0.9
2375,09/12/2019,USD/EUROS,0.9
2376,05/12/2019,USD/EUROS,0.9
2377,03/12/2019,USD/EUROS,0.9
2378,02/12/2019,USD/EUROS,0.9
2379,28/11/2019,USD/EUROS,0.91
2380,27/11/2019,USD/EUROS,0.91
2381,26/11/2019,USD/EUROS,0.91
2382,25/11/2019,USD/EUROS,0.91
2383,21/11/2019,USD/EUROS,0.9
2384,20/11/2019,USD/EUROS,
2385,19/11/2019,USD/EUROS,0.9
2386,18/11/2019,USD/EUROS,0.9
2387,14/11/2019,USD/EUROS,0.91
2388,13/11/2019,USD/EUROS,0.91
2389,12/11/2019,USD/EUROS,0.91
2390,11/11/2019,USD/EUROS,0.91
2391,07/11/2019,USD/EUROS,0.9
2392,06/11/2019,USD/EUROS,0.9
2393,05/11/2019,USD/EUROS,0.9
2394,04/11/2019,USD/EUROS,0.9
2395,31/10/2019,USD/EUROS,0.9
2396,30/10/2019,USD/EUROS,0.9
2397,29/10/2019,USD/EUROS,0.9
2398,28/10/2019,USD/EUROS,0.9
2399,24/10/2019,USD/EUROS,0.9
2400,23/10/2019,USD/EUROS,0.9
2401,21/10/2019,USD/EUROS,0.9
2402,17/10/2019,USD/EUROS,0.9
2403,16/10/2019,USD/EUROS,
2404,15/10/2019,USD/EUROS,0.91
2405,14/10/2019,USD/EUROS,0.91
2406,10/10/2019,USD/EUROS,0.91
2407,09/10/2019,USD/EUROS,0.91
2408,08/10/2019,USD/EUROS,0.91
2409,07/10/2019,USD/EUROS,0.91
2410,03/10/2019,USD/EUROS,0.91
2411,02/10/2019,USD/EUROS,0.91
2412,01/10/2019,USD/EUROS,0.91
2413,30/09/2019,USD/EUROS,0.92
2414,26/09/2019,USD/EUROS,0.92
2415,25/09/2019,USD/EUROS,0.91
2416,24/09/2019,USD/EUROS,0.91
2417,23/09/2019,USD/EUROS,0.91
2418,19/09/2019,USD/EUROS,0.91
2419,18/09/2019,USD/EUROS,0.91
2420,17/09/2019,USD/EUROS,0.9
2421,16/09/2019,USD/EUROS,0.91
2422,12/09/2019,USD/EUROS,0.9
2423,11/09/2019,USD/EUROS,
2424,10/09/2019,USD/EUROS,0.91
2425,05/09/2019,USD/EUROS,0.91
2426,04/09/2019,USD/EUROS,0.91
2427,03/09/2019,USD/EUROS,0.91
2428,02/09/2019,USD/EUROS,0.91
2429,29/08/2019,USD/EUROS,0.9
2430,28/08/2019,USD/EUROS,0.9
2431,27/08/2019,USD/EUROS,0.9
2432,22/08/2019,USD/EUROS,0.9
2433,21/08/2019,USD/EUROS,0.9
2434,20/08/2019,USD/EUROS,0.9
2435,19/08/2019,USD/EUROS,0.9
2436,15/08/2019,USD/EUROS,0.9
2437,14/08/2019,USD/EUROS,0.9
2438,13/08/2019,USD/EUROS,0.9
2439,12/08/2019,USD/EUROS,0.89
2440,08/08/2019,USD/EUROS,0.89
2441,07/08/2019,USD/EUROS,
2442,06/08/2019,USD/EUROS,0.89
2443,05/08/2019,USD/EUROS,0.89
2444,01/08/2019,USD/EUROS,0.9
2445,31/07/2019,USD/EUROS,0.9
2446,30/07/2019,USD/EUROS,0.9
2447,29/07/2019,USD/EUROS,0.9
2448,25/07/2019,USD/EUROS,0.9
2449,23/07/2019,USD/EUROS,0.9
2450,22/07/2019,USD/EUROS,0.89
2451,18/07/2019,USD/EUROS,0.89
2452,17/07/2019,USD/EUROS,0.89
2453,16/07/2019,USD/EUROS,0.89
2454,15/07/2019,USD/EUROS,0.89
2455,11/07/2019,USD/EUROS,0.89
2456,10/07/2019,USD/EUROS,0.89
2457,09/07/2019,USD/EUROS,0.89
2458,08/07/2019,USD/EUROS,0.89
2459,04/07/2019,USD/EUROS,0.89
2460,03/07/2019,USD/EUROS,
2461,02/07/2019,USD/EUROS,0.89
2462,01/07/2019,USD/EUROS,0.89
2463,27/06/2019,USD/EUROS,0.88
2464,26/06/2019,USD/EUROS,0.88
2465,25/06/2019,USD/EUROS,0.88
2466,24/06/2019,USD/EUROS,0.88
2467,20/06/2019,USD/EUROS,0.89
2468,19/06/2019,USD/EUROS,0.89
2469,18/06/2019,USD/EUROS,0.89
2470,17/06/2019,USD/EUROS,0.89
2471,13/06/2019,USD/EUROS,0.89
2472,12/06/2019,USD/EUROS,0.89
2473,10/06/2019,USD/EUROS,0.88
2474,06/06/2019,USD/EUROS,0.89
2475,05/06/2019,USD/EUROS,0.89
2476,04/06/2019,USD/EUROS,0.89
2477,03/06/2019,USD/EUROS,0.89
2478,30/05/2019,USD/EUROS,0.9
2479,29/05/2019,USD/EUROS,
2480,28/05/2019,USD/EUROS,0.9
2481,23/05/2019,USD/EUROS,0.89
2482,22/05/2019,USD/EUROS,0.9
2483,21/05/2019,USD/EUROS,0.9
2484,20/05/2019,USD/EUROS,0.9
2485,16/05/2019,USD/EUROS,0.89
2486,15/05/2019,USD/EUROS,0.89
2487,14/05/2019,USD/EUROS,0.89
2488,13/05/2019,USD/EUROS,0.89
2489,09/05/2019,USD/EUROS,0.89
2490,08/05/2019,USD/EUROS,0.89
2491,07/05/2019,USD/EUROS,0.89
2492,02/05/2019,USD/EUROS,0.9
2493,01/05/2019,USD/EUROS,0.89
2494,30/04/2019,USD/EUROS,0.89
2495,29/04/2019,USD/EUROS,0.89
2496,25/04/2019,USD/EUROS,0.9
2497,23/04/2019,USD/EUROS,0.89
2498,17/04/2019,USD/EUROS,0.89
2499,16/04/2019,USD/EUROS,0.89
2500,15/04/2019,USD/EUROS,0.88
2501,11/04/2019,USD/EUROS,0.89
2502,10/04/2019,USD/EUROS,0.89
2503,09/04/2019,USD/EUROS,0.89
2504,08/04/2019,USD/EUROS,0.89
