,Date,variable,value
10791,30/12/2016,fuel all EUR/L,1.19
10792,29/12/2016,fuel all EUR/L,1.19
10793,28/12/2016,fuel all EUR/L,1.19
10794,23/12/2016,fuel all EUR/L,1.19
10795,22/12/2016,fuel all EUR/L,1.19
10796,21/12/2016,fuel all EUR/L,1.19
10797,20/12/2016,fuel all EUR/L,1.19
10798,19/12/2016,fuel all EUR/L,1.19
10799,16/12/2016,fuel all EUR/L,1.19
10800,15/12/2016,fuel all EUR/L,1.19
10801,14/12/2016,fuel all EUR/L,1.19
10802,13/12/2016,fuel all EUR/L,1.19
10803,09/12/2016,fuel all EUR/L,1.19
10804,08/12/2016,fuel all EUR/L,1.19
10805,07/12/2016,fuel all EUR/L,1.19
10806,06/12/2016,fuel all EUR/L,1.19
10807,05/12/2016,fuel all EUR/L,1.19
10808,02/12/2016,fuel all EUR/L,1.19
10809,01/12/2016,fuel all EUR/L,1.19
10810,30/11/2016,fuel all EUR/L,1.133
10811,29/11/2016,fuel all EUR/L,1.133
10812,28/11/2016,fuel all EUR/L,1.133
10813,25/11/2016,fuel all EUR/L,1.133
10814,24/11/2016,fuel all EUR/L,1.133
10815,22/11/2016,fuel all EUR/L,1.133
10816,21/11/2016,fuel all EUR/L,1.133
10817,18/11/2016,fuel all EUR/L,1.133
10818,17/11/2016,fuel all EUR/L,1.133
10819,16/11/2016,fuel all EUR/L,1.133
10820,15/11/2016,fuel all EUR/L,1.133
10821,14/11/2016,fuel all EUR/L,1.133
10822,11/11/2016,fuel all EUR/L,1.133
10823,10/11/2016,fuel all EUR/L,1.133
10824,09/11/2016,fuel all EUR/L,1.133
10825,08/11/2016,fuel all EUR/L,1.133
10826,07/11/2016,fuel all EUR/L,1.133
10827,04/11/2016,fuel all EUR/L,1.133
10828,03/11/2016,fuel all EUR/L,1.133
10829,02/11/2016,fuel all EUR/L,1.133
10830,01/11/2016,fuel all EUR/L,1.133
10831,31/10/2016,fuel all EUR/L,
10832,28/10/2016,fuel all EUR/L,
10833,27/10/2016,fuel all EUR/L,
10834,26/10/2016,fuel all EUR/L,
10835,25/10/2016,fuel all EUR/L,
10836,24/10/2016,fuel all EUR/L,
10837,21/10/2016,fuel all EUR/L,
10838,20/10/2016,fuel all EUR/L,
10839,18/10/2016,fuel all EUR/L,
10840,17/10/2016,fuel all EUR/L,
10841,14/10/2016,fuel all EUR/L,
10842,13/10/2016,fuel all EUR/L,
10843,12/10/2016,fuel all EUR/L,
10844,11/10/2016,fuel all EUR/L,
10845,10/10/2016,fuel all EUR/L,
10846,07/10/2016,fuel all EUR/L,
10847,06/10/2016,fuel all EUR/L,
10848,05/10/2016,fuel all EUR/L,
10849,04/10/2016,fuel all EUR/L,
10850,03/10/2016,fuel all EUR/L,
10851,30/09/2016,fuel all EUR/L,1.106
10852,29/09/2016,fuel all EUR/L,1.106
10853,28/09/2016,fuel all EUR/L,1.106
10854,27/09/2016,fuel all EUR/L,1.106
10855,26/09/2016,fuel all EUR/L,1.106
10856,23/09/2016,fuel all EUR/L,1.106
10857,22/09/2016,fuel all EUR/L,1.106
10858,21/09/2016,fuel all EUR/L,1.106
10859,20/09/2016,fuel all EUR/L,1.106
10860,19/09/2016,fuel all EUR/L,1.106
10861,16/09/2016,fuel all EUR/L,1.106
10862,15/09/2016,fuel all EUR/L,1.106
10863,13/09/2016,fuel all EUR/L,1.106
10864,12/09/2016,fuel all EUR/L,1.106
10865,09/09/2016,fuel all EUR/L,1.106
10866,08/09/2016,fuel all EUR/L,1.106
10867,07/09/2016,fuel all EUR/L,1.106
10868,06/09/2016,fuel all EUR/L,1.106
10869,05/09/2016,fuel all EUR/L,1.106
10870,02/09/2016,fuel all EUR/L,1.106
10871,01/09/2016,fuel all EUR/L,1.106
10872,31/08/2016,fuel all EUR/L,
10873,30/08/2016,fuel all EUR/L,1.091
10874,26/08/2016,fuel all EUR/L,1.091
10875,25/08/2016,fuel all EUR/L,1.091
10876,24/08/2016,fuel all EUR/L,1.091
10877,23/08/2016,fuel all EUR/L,1.091
10878,22/08/2016,fuel all EUR/L,1.091
10879,19/08/2016,fuel all EUR/L,1.091
10880,18/08/2016,fuel all EUR/L,1.091
10881,17/08/2016,fuel all EUR/L,1.091
10882,16/08/2016,fuel all EUR/L,1.091
10883,15/08/2016,fuel all EUR/L,1.091
10884,12/08/2016,fuel all EUR/L,1.091
10885,11/08/2016,fuel all EUR/L,1.091
10886,10/08/2016,fuel all EUR/L,1.091
10887,08/08/2016,fuel all EUR/L,1.091
10888,05/08/2016,fuel all EUR/L,1.091
10889,04/08/2016,fuel all EUR/L,1.091
10890,03/08/2016,fuel all EUR/L,1.091
10891,02/08/2016,fuel all EUR/L,1.091
10892,01/08/2016,fuel all EUR/L,1.091
10893,29/07/2016,fuel all EUR/L,1.104
10894,28/07/2016,fuel all EUR/L,1.104
10895,27/07/2016,fuel all EUR/L,1.104
10896,26/07/2016,fuel all EUR/L,1.104
10897,25/07/2016,fuel all EUR/L,1.104
10898,22/07/2016,fuel all EUR/L,1.104
10899,21/07/2016,fuel all EUR/L,1.104
10900,20/07/2016,fuel all EUR/L,1.104
10901,19/07/2016,fuel all EUR/L,1.104
10902,18/07/2016,fuel all EUR/L,1.104
10903,15/07/2016,fuel all EUR/L,1.104
10904,14/07/2016,fuel all EUR/L,1.104
10905,13/07/2016,fuel all EUR/L,1.104
10906,12/07/2016,fuel all EUR/L,1.104
10907,11/07/2016,fuel all EUR/L,1.104
10908,08/07/2016,fuel all EUR/L,1.104
10909,07/07/2016,fuel all EUR/L,1.104
10910,06/07/2016,fuel all EUR/L,1.104
10911,04/07/2016,fuel all EUR/L,1.104
10912,01/07/2016,fuel all EUR/L,1.104
10913,30/06/2016,fuel all EUR/L,1.124
10914,29/06/2016,fuel all EUR/L,1.124
10915,28/06/2016,fuel all EUR/L,1.124
10916,27/06/2016,fuel all EUR/L,1.124
10917,24/06/2016,fuel all EUR/L,1.124
10918,23/06/2016,fuel all EUR/L,1.124
10919,22/06/2016,fuel all EUR/L,1.124
10920,21/06/2016,fuel all EUR/L,1.124
10921,20/06/2016,fuel all EUR/L,1.124
10922,17/06/2016,fuel all EUR/L,1.124
10923,16/06/2016,fuel all EUR/L,1.124
10924,15/06/2016,fuel all EUR/L,1.124
10925,14/06/2016,fuel all EUR/L,1.124
10926,13/06/2016,fuel all EUR/L,1.124
10927,10/06/2016,fuel all EUR/L,1.124
10928,09/06/2016,fuel all EUR/L,1.124
10929,08/06/2016,fuel all EUR/L,1.124
10930,07/06/2016,fuel all EUR/L,1.124
10931,06/06/2016,fuel all EUR/L,1.124
10932,03/06/2016,fuel all EUR/L,1.124
10933,02/06/2016,fuel all EUR/L,1.124
10934,01/06/2016,fuel all EUR/L,1.124
10935,27/05/2016,fuel all EUR/L,1.097
10936,26/05/2016,fuel all EUR/L,1.097
10937,25/05/2016,fuel all EUR/L,1.097
10938,24/05/2016,fuel all EUR/L,1.097
10939,23/05/2016,fuel all EUR/L,1.097
10940,20/05/2016,fuel all EUR/L,1.097
10941,19/05/2016,fuel all EUR/L,1.097
10942,18/05/2016,fuel all EUR/L,1.097
10943,17/05/2016,fuel all EUR/L,1.097
10944,16/05/2016,fuel all EUR/L,1.097
10945,13/05/2016,fuel all EUR/L,1.097
10946,12/05/2016,fuel all EUR/L,1.097
10947,11/05/2016,fuel all EUR/L,1.097
10948,10/05/2016,fuel all EUR/L,1.097
10949,09/05/2016,fuel all EUR/L,1.097
10950,06/05/2016,fuel all EUR/L,1.097
10951,05/05/2016,fuel all EUR/L,1.097
10952,04/05/2016,fuel all EUR/L,1.097
10953,03/05/2016,fuel all EUR/L,1.097
10954,29/04/2016,fuel all EUR/L,1.049
10955,28/04/2016,fuel all EUR/L,1.049
10956,27/04/2016,fuel all EUR/L,1.049
10957,26/04/2016,fuel all EUR/L,1.049
10958,25/04/2016,fuel all EUR/L,1.049
10959,21/04/2016,fuel all EUR/L,1.049
10960,20/04/2016,fuel all EUR/L,1.049
10961,19/04/2016,fuel all EUR/L,1.049
10962,18/04/2016,fuel all EUR/L,1.049
10963,15/04/2016,fuel all EUR/L,1.049
10964,14/04/2016,fuel all EUR/L,1.049
10965,13/04/2016,fuel all EUR/L,1.049
10966,12/04/2016,fuel all EUR/L,1.049
10967,11/04/2016,fuel all EUR/L,1.049
10968,08/04/2016,fuel all EUR/L,1.049
10969,07/04/2016,fuel all EUR/L,1.049
10970,06/04/2016,fuel all EUR/L,1.049
10971,05/04/2016,fuel all EUR/L,1.049
10972,04/04/2016,fuel all EUR/L,1.049
10973,01/04/2016,fuel all EUR/L,1.049
10974,31/03/2016,fuel all EUR/L,
10975,30/03/2016,fuel all EUR/L,1.039
10976,29/03/2016,fuel all EUR/L,1.039
10977,24/03/2016,fuel all EUR/L,1.039
10978,23/03/2016,fuel all EUR/L,1.039
10979,22/03/2016,fuel all EUR/L,1.039
10980,21/03/2016,fuel all EUR/L,1.039
10981,18/03/2016,fuel all EUR/L,1.039
10982,17/03/2016,fuel all EUR/L,1.039
10983,15/03/2016,fuel all EUR/L,1.039
10984,14/03/2016,fuel all EUR/L,1.039
10985,11/03/2016,fuel all EUR/L,1.039
10986,10/03/2016,fuel all EUR/L,1.039
10987,09/03/2016,fuel all EUR/L,1.039
10988,08/03/2016,fuel all EUR/L,1.039
10989,07/03/2016,fuel all EUR/L,1.039
10990,04/03/2016,fuel all EUR/L,1.039
10991,03/03/2016,fuel all EUR/L,1.039
10992,02/03/2016,fuel all EUR/L,1.039
10993,01/03/2016,fuel all EUR/L,1.039
10994,29/02/2016,fuel all EUR/L,0.995
10995,26/02/2016,fuel all EUR/L,0.995
10996,25/02/2016,fuel all EUR/L,0.995
10997,24/02/2016,fuel all EUR/L,0.995
10998,23/02/2016,fuel all EUR/L,0.995
10999,22/02/2016,fuel all EUR/L,0.995
11000,19/02/2016,fuel all EUR/L,0.995
11001,18/02/2016,fuel all EUR/L,0.995
11002,17/02/2016,fuel all EUR/L,0.995
11003,16/02/2016,fuel all EUR/L,0.995
11004,15/02/2016,fuel all EUR/L,0.995
11005,12/02/2016,fuel all EUR/L,0.995
11006,11/02/2016,fuel all EUR/L,0.995
11007,09/02/2016,fuel all EUR/L,0.995
11008,08/02/2016,fuel all EUR/L,0.995
11009,05/02/2016,fuel all EUR/L,0.995
11010,04/02/2016,fuel all EUR/L,0.995
11011,03/02/2016,fuel all EUR/L,0.995
11012,02/02/2016,fuel all EUR/L,0.995
11013,01/02/2016,fuel all EUR/L,0.995
11014,29/01/2016,fuel all EUR/L,1.002
11015,28/01/2016,fuel all EUR/L,1.002
11016,27/01/2016,fuel all EUR/L,1.002
11017,26/01/2016,fuel all EUR/L,1.002
11018,25/01/2016,fuel all EUR/L,1.002
11019,22/01/2016,fuel all EUR/L,1.002
11020,21/01/2016,fuel all EUR/L,1.002
11021,20/01/2016,fuel all EUR/L,1.002
11022,19/01/2016,fuel all EUR/L,1.002
11023,18/01/2016,fuel all EUR/L,1.002
11024,15/01/2016,fuel all EUR/L,1.002
11025,14/01/2016,fuel all EUR/L,1.002
11026,13/01/2016,fuel all EUR/L,1.002
11027,12/01/2016,fuel all EUR/L,1.002
11028,11/01/2016,fuel all EUR/L,1.002
11029,08/01/2016,fuel all EUR/L,1.002
11030,07/01/2016,fuel all EUR/L,1.002
11031,05/01/2016,fuel all EUR/L,1.002
11032,04/01/2016,fuel all EUR/L,1.002
11033,28/12/2017,fuel all EUR/L,1.215
11034,27/12/2017,fuel all EUR/L,1.215
11035,21/12/2017,fuel all EUR/L,1.215
11036,20/12/2017,fuel all EUR/L,1.215
11037,19/12/2017,fuel all EUR/L,1.215
11038,18/12/2017,fuel all EUR/L,1.215
11039,14/12/2017,fuel all EUR/L,1.215
11040,13/12/2017,fuel all EUR/L,1.215
11041,12/12/2017,fuel all EUR/L,1.215
11042,11/12/2017,fuel all EUR/L,1.215
11043,07/12/2017,fuel all EUR/L,1.215
11044,06/12/2017,fuel all EUR/L,1.215
11045,05/12/2017,fuel all EUR/L,1.215
11046,04/12/2017,fuel all EUR/L,1.215
11047,30/11/2017,fuel all EUR/L,1.204
11048,29/11/2017,fuel all EUR/L,1.204
11049,28/11/2017,fuel all EUR/L,1.204
11050,27/11/2017,fuel all EUR/L,1.204
11051,23/11/2017,fuel all EUR/L,1.204
11052,22/11/2017,fuel all EUR/L,1.204
11053,21/11/2017,fuel all EUR/L,1.204
11054,20/11/2017,fuel all EUR/L,1.204
11055,16/11/2017,fuel all EUR/L,1.204
11056,15/11/2017,fuel all EUR/L,1.204
11057,13/11/2017,fuel all EUR/L,1.204
11058,09/11/2017,fuel all EUR/L,1.204
11059,08/11/2017,fuel all EUR/L,1.204
11060,07/11/2017,fuel all EUR/L,1.204
11061,06/11/2017,fuel all EUR/L,1.204
11062,02/11/2017,fuel all EUR/L,1.204
11063,01/11/2017,fuel all EUR/L,1.204
11064,31/10/2017,fuel all EUR/L,
11065,30/10/2017,fuel all EUR/L,
11066,26/10/2017,fuel all EUR/L,
11067,25/10/2017,fuel all EUR/L,
11068,24/10/2017,fuel all EUR/L,
11069,23/10/2017,fuel all EUR/L,
11070,19/10/2017,fuel all EUR/L,
11071,18/10/2017,fuel all EUR/L,
11072,17/10/2017,fuel all EUR/L,
11073,16/10/2017,fuel all EUR/L,
11074,12/10/2017,fuel all EUR/L,
11075,11/10/2017,fuel all EUR/L,
11076,10/10/2017,fuel all EUR/L,
11077,09/10/2017,fuel all EUR/L,
11078,05/10/2017,fuel all EUR/L,
11079,04/10/2017,fuel all EUR/L,
11080,03/10/2017,fuel all EUR/L,
11081,28/09/2017,fuel all EUR/L,1.169
11082,27/09/2017,fuel all EUR/L,1.169
11083,26/09/2017,fuel all EUR/L,1.169
11084,25/09/2017,fuel all EUR/L,1.169
11085,21/09/2017,fuel all EUR/L,1.169
11086,20/09/2017,fuel all EUR/L,1.169
11087,19/09/2017,fuel all EUR/L,1.169
11088,18/09/2017,fuel all EUR/L,1.169
11089,14/09/2017,fuel all EUR/L,1.169
11090,13/09/2017,fuel all EUR/L,1.169
11091,12/09/2017,fuel all EUR/L,1.169
11092,11/09/2017,fuel all EUR/L,1.169
11093,07/09/2017,fuel all EUR/L,1.169
11094,06/09/2017,fuel all EUR/L,1.169
11095,05/09/2017,fuel all EUR/L,1.169
11096,04/09/2017,fuel all EUR/L,1.169
11097,31/08/2017,fuel all EUR/L,
11098,30/08/2017,fuel all EUR/L,1.141
11099,29/08/2017,fuel all EUR/L,1.141
11100,24/08/2017,fuel all EUR/L,1.141
11101,23/08/2017,fuel all EUR/L,1.141
11102,22/08/2017,fuel all EUR/L,1.141
11103,21/08/2017,fuel all EUR/L,1.141
11104,17/08/2017,fuel all EUR/L,1.141
11105,15/08/2017,fuel all EUR/L,1.141
11106,14/08/2017,fuel all EUR/L,1.141
11107,11/08/2017,fuel all EUR/L,1.141
11108,10/08/2017,fuel all EUR/L,1.141
11109,09/08/2017,fuel all EUR/L,1.141
11110,08/08/2017,fuel all EUR/L,1.141
11111,07/08/2017,fuel all EUR/L,1.141
11112,04/08/2017,fuel all EUR/L,1.141
11113,03/08/2017,fuel all EUR/L,1.141
11114,02/08/2017,fuel all EUR/L,1.141
11115,01/08/2017,fuel all EUR/L,1.141
11116,31/07/2017,fuel all EUR/L,
11117,28/07/2017,fuel all EUR/L,1.127
11118,27/07/2017,fuel all EUR/L,1.127
11119,26/07/2017,fuel all EUR/L,1.127
11120,25/07/2017,fuel all EUR/L,1.127
11121,24/07/2017,fuel all EUR/L,1.127
11122,21/07/2017,fuel all EUR/L,1.127
11123,20/07/2017,fuel all EUR/L,1.127
11124,19/07/2017,fuel all EUR/L,1.127
11125,18/07/2017,fuel all EUR/L,1.127
11126,17/07/2017,fuel all EUR/L,1.127
11127,14/07/2017,fuel all EUR/L,1.127
11128,13/07/2017,fuel all EUR/L,1.127
11129,11/07/2017,fuel all EUR/L,1.127
11130,10/07/2017,fuel all EUR/L,1.127
11131,07/07/2017,fuel all EUR/L,1.127
11132,06/07/2017,fuel all EUR/L,1.127
11133,05/07/2017,fuel all EUR/L,1.127
11134,04/07/2017,fuel all EUR/L,1.127
11135,03/07/2017,fuel all EUR/L,1.127
11136,30/06/2017,fuel all EUR/L,1.127
11137,29/06/2017,fuel all EUR/L,1.127
11138,28/06/2017,fuel all EUR/L,1.127
11139,27/06/2017,fuel all EUR/L,1.127
11140,26/06/2017,fuel all EUR/L,1.127
11141,23/06/2017,fuel all EUR/L,1.127
11142,22/06/2017,fuel all EUR/L,1.127
11143,21/06/2017,fuel all EUR/L,1.127
11144,20/06/2017,fuel all EUR/L,1.127
11145,19/06/2017,fuel all EUR/L,1.127
11146,16/06/2017,fuel all EUR/L,1.127
11147,15/06/2017,fuel all EUR/L,1.127
11148,14/06/2017,fuel all EUR/L,1.127
11149,13/06/2017,fuel all EUR/L,1.127
11150,12/06/2017,fuel all EUR/L,1.127
11151,09/06/2017,fuel all EUR/L,1.127
11152,08/06/2017,fuel all EUR/L,1.127
11153,06/06/2017,fuel all EUR/L,1.127
11154,05/06/2017,fuel all EUR/L,1.127
11155,02/06/2017,fuel all EUR/L,1.127
11156,01/06/2017,fuel all EUR/L,1.127
11157,31/05/2017,fuel all EUR/L,
11158,30/05/2017,fuel all EUR/L,1.156
11159,26/05/2017,fuel all EUR/L,1.156
11160,25/05/2017,fuel all EUR/L,1.156
11161,24/05/2017,fuel all EUR/L,1.156
11162,23/05/2017,fuel all EUR/L,1.156
11163,22/05/2017,fuel all EUR/L,1.156
11164,19/05/2017,fuel all EUR/L,1.156
11165,18/05/2017,fuel all EUR/L,1.156
11166,17/05/2017,fuel all EUR/L,1.156
11167,16/05/2017,fuel all EUR/L,1.156
11168,15/05/2017,fuel all EUR/L,1.156
11169,12/05/2017,fuel all EUR/L,1.156
11170,11/05/2017,fuel all EUR/L,1.156
11171,10/05/2017,fuel all EUR/L,1.156
11172,09/05/2017,fuel all EUR/L,1.156
11173,08/05/2017,fuel all EUR/L,1.156
11174,05/05/2017,fuel all EUR/L,1.156
11175,04/05/2017,fuel all EUR/L,1.156
11176,03/05/2017,fuel all EUR/L,1.156
11177,28/04/2017,fuel all EUR/L,1.184
11178,27/04/2017,fuel all EUR/L,1.184
11179,26/04/2017,fuel all EUR/L,1.184
11180,25/04/2017,fuel all EUR/L,1.184
11181,24/04/2017,fuel all EUR/L,1.184
11182,21/04/2017,fuel all EUR/L,1.184
11183,20/04/2017,fuel all EUR/L,1.184
11184,19/04/2017,fuel all EUR/L,1.184
11185,18/04/2017,fuel all EUR/L,1.184
11186,13/04/2017,fuel all EUR/L,1.184
11187,12/04/2017,fuel all EUR/L,1.184
11188,11/04/2017,fuel all EUR/L,1.184
11189,10/04/2017,fuel all EUR/L,1.184
11190,07/04/2017,fuel all EUR/L,1.184
11191,06/04/2017,fuel all EUR/L,1.184
11192,05/04/2017,fuel all EUR/L,1.184
11193,04/04/2017,fuel all EUR/L,1.184
11194,03/04/2017,fuel all EUR/L,1.184
11195,31/03/2017,fuel all EUR/L,
11196,30/03/2017,fuel all EUR/L,1.178
11197,29/03/2017,fuel all EUR/L,1.178
11198,28/03/2017,fuel all EUR/L,1.178
11199,27/03/2017,fuel all EUR/L,1.178
11200,24/03/2017,fuel all EUR/L,1.178
11201,22/03/2017,fuel all EUR/L,1.178
11202,21/03/2017,fuel all EUR/L,1.178
11203,20/03/2017,fuel all EUR/L,1.178
11204,17/03/2017,fuel all EUR/L,1.178
11205,16/03/2017,fuel all EUR/L,1.178
11206,15/03/2017,fuel all EUR/L,1.178
11207,14/03/2017,fuel all EUR/L,1.178
11208,13/03/2017,fuel all EUR/L,1.178
11209,10/03/2017,fuel all EUR/L,1.178
11210,09/03/2017,fuel all EUR/L,1.178
11211,08/03/2017,fuel all EUR/L,1.178
11212,07/03/2017,fuel all EUR/L,1.178
11213,06/03/2017,fuel all EUR/L,1.178
11214,03/03/2017,fuel all EUR/L,1.178
11215,02/03/2017,fuel all EUR/L,1.178
11216,01/03/2017,fuel all EUR/L,1.178
11217,28/02/2017,fuel all EUR/L,1.199
11218,27/02/2017,fuel all EUR/L,1.199
11219,24/02/2017,fuel all EUR/L,1.199
11220,23/02/2017,fuel all EUR/L,1.199
11221,22/02/2017,fuel all EUR/L,1.199
11222,21/02/2017,fuel all EUR/L,1.199
11223,20/02/2017,fuel all EUR/L,1.199
11224,17/02/2017,fuel all EUR/L,1.199
11225,15/02/2017,fuel all EUR/L,1.199
11226,14/02/2017,fuel all EUR/L,1.199
11227,13/02/2017,fuel all EUR/L,1.199
11228,10/02/2017,fuel all EUR/L,1.199
11229,09/02/2017,fuel all EUR/L,1.199
11230,08/02/2017,fuel all EUR/L,1.199
11231,07/02/2017,fuel all EUR/L,1.199
11232,06/02/2017,fuel all EUR/L,1.199
11233,03/02/2017,fuel all EUR/L,1.199
11234,02/02/2017,fuel all EUR/L,1.199
11235,01/02/2017,fuel all EUR/L,1.199
11236,31/01/2017,fuel all EUR/L,
11237,30/01/2017,fuel all EUR/L,1.203
11238,27/01/2017,fuel all EUR/L,1.203
11239,26/01/2017,fuel all EUR/L,1.203
11240,25/01/2017,fuel all EUR/L,1.203
11241,24/01/2017,fuel all EUR/L,1.203
11242,23/01/2017,fuel all EUR/L,1.203
11243,20/01/2017,fuel all EUR/L,1.203
11244,19/01/2017,fuel all EUR/L,1.203
11245,18/01/2017,fuel all EUR/L,1.203
11246,17/01/2017,fuel all EUR/L,1.203
11247,16/01/2017,fuel all EUR/L,1.203
11248,13/01/2017,fuel all EUR/L,1.203
11249,11/01/2017,fuel all EUR/L,1.203
11250,10/01/2017,fuel all EUR/L,1.203
11251,09/01/2017,fuel all EUR/L,1.203
11252,06/01/2017,fuel all EUR/L,1.203
11253,05/01/2017,fuel all EUR/L,1.203
11254,04/01/2017,fuel all EUR/L,1.203
11255,31/12/2018,fuel all EUR/L,
11256,27/12/2018,fuel all EUR/L,1.304
11257,20/12/2018,fuel all EUR/L,1.304
11258,19/12/2018,fuel all EUR/L,1.304
11259,18/12/2018,fuel all EUR/L,1.304
11260,17/12/2018,fuel all EUR/L,1.304
11261,13/12/2018,fuel all EUR/L,1.304
11262,12/12/2018,fuel all EUR/L,1.304
11263,11/12/2018,fuel all EUR/L,1.304
11264,10/12/2018,fuel all EUR/L,1.304
11265,06/12/2018,fuel all EUR/L,1.304
11266,05/12/2018,fuel all EUR/L,1.304
11267,04/12/2018,fuel all EUR/L,1.304
11268,03/12/2018,fuel all EUR/L,1.304
11269,29/11/2018,fuel all EUR/L,1.431
11270,28/11/2018,fuel all EUR/L,1.431
11271,27/11/2018,fuel all EUR/L,1.431
11272,26/11/2018,fuel all EUR/L,1.431
11273,22/11/2018,fuel all EUR/L,1.431
11274,21/11/2018,fuel all EUR/L,1.431
11275,20/11/2018,fuel all EUR/L,1.431
11276,19/11/2018,fuel all EUR/L,1.431
11277,15/11/2018,fuel all EUR/L,1.431
11278,14/11/2018,fuel all EUR/L,1.431
11279,12/11/2018,fuel all EUR/L,1.431
11280,08/11/2018,fuel all EUR/L,1.431
11281,07/11/2018,fuel all EUR/L,1.431
11282,06/11/2018,fuel all EUR/L,1.431
11283,05/11/2018,fuel all EUR/L,1.431
11284,01/11/2018,fuel all EUR/L,1.431
11285,31/10/2018,fuel all EUR/L,
11286,30/10/2018,fuel all EUR/L,
11287,29/10/2018,fuel all EUR/L,
11288,25/10/2018,fuel all EUR/L,
11289,24/10/2018,fuel all EUR/L,
11290,23/10/2018,fuel all EUR/L,
11291,22/10/2018,fuel all EUR/L,
11292,18/10/2018,fuel all EUR/L,
11293,17/10/2018,fuel all EUR/L,
11294,16/10/2018,fuel all EUR/L,
11295,15/10/2018,fuel all EUR/L,
11296,11/10/2018,fuel all EUR/L,
11297,10/10/2018,fuel all EUR/L,
11298,09/10/2018,fuel all EUR/L,
11299,08/10/2018,fuel all EUR/L,
11300,04/10/2018,fuel all EUR/L,
11301,03/10/2018,fuel all EUR/L,
11302,02/10/2018,fuel all EUR/L,
11303,27/09/2018,fuel all EUR/L,1.334
11304,26/09/2018,fuel all EUR/L,1.334
11305,25/09/2018,fuel all EUR/L,1.334
11306,24/09/2018,fuel all EUR/L,1.334
11307,20/09/2018,fuel all EUR/L,1.334
11308,19/09/2018,fuel all EUR/L,1.334
11309,18/09/2018,fuel all EUR/L,1.334
11310,17/09/2018,fuel all EUR/L,1.334
11311,13/09/2018,fuel all EUR/L,1.334
11312,12/09/2018,fuel all EUR/L,1.334
11313,11/09/2018,fuel all EUR/L,1.334
11314,10/09/2018,fuel all EUR/L,1.334
11315,06/09/2018,fuel all EUR/L,1.334
11316,05/09/2018,fuel all EUR/L,1.334
11317,04/09/2018,fuel all EUR/L,1.334
11318,03/09/2018,fuel all EUR/L,1.334
11319,30/08/2018,fuel all EUR/L,1.291
11320,29/08/2018,fuel all EUR/L,1.291
11321,23/08/2018,fuel all EUR/L,1.291
11322,22/08/2018,fuel all EUR/L,1.291
11323,21/08/2018,fuel all EUR/L,1.291
11324,20/08/2018,fuel all EUR/L,1.291
11325,16/08/2018,fuel all EUR/L,1.291
11326,15/08/2018,fuel all EUR/L,1.291
11327,13/08/2018,fuel all EUR/L,1.291
11328,09/08/2018,fuel all EUR/L,1.291
11329,08/08/2018,fuel all EUR/L,1.291
11330,07/08/2018,fuel all EUR/L,1.291
11331,06/08/2018,fuel all EUR/L,1.291
11332,02/08/2018,fuel all EUR/L,1.291
11333,01/08/2018,fuel all EUR/L,1.291
11334,31/07/2018,fuel all EUR/L,
11335,30/07/2018,fuel all EUR/L,1.275
11336,26/07/2018,fuel all EUR/L,1.275
11337,25/07/2018,fuel all EUR/L,1.275
11338,24/07/2018,fuel all EUR/L,1.275
11339,23/07/2018,fuel all EUR/L,1.275
11340,19/07/2018,fuel all EUR/L,1.275
11341,18/07/2018,fuel all EUR/L,1.275
11342,17/07/2018,fuel all EUR/L,1.275
11343,16/07/2018,fuel all EUR/L,1.275
11344,12/07/2018,fuel all EUR/L,1.275
11345,11/07/2018,fuel all EUR/L,1.275
11346,10/07/2018,fuel all EUR/L,1.275
11347,09/07/2018,fuel all EUR/L,1.275
11348,05/07/2018,fuel all EUR/L,1.275
11349,04/07/2018,fuel all EUR/L,1.275
11350,03/07/2018,fuel all EUR/L,1.275
11351,28/06/2018,fuel all EUR/L,1.281
11352,27/06/2018,fuel all EUR/L,1.281
11353,26/06/2018,fuel all EUR/L,1.281
11354,25/06/2018,fuel all EUR/L,1.281
11355,21/06/2018,fuel all EUR/L,1.281
11356,20/06/2018,fuel all EUR/L,1.281
11357,19/06/2018,fuel all EUR/L,1.281
11358,18/06/2018,fuel all EUR/L,1.281
11359,14/06/2018,fuel all EUR/L,1.281
11360,13/06/2018,fuel all EUR/L,1.281
11361,12/06/2018,fuel all EUR/L,1.281
11362,11/06/2018,fuel all EUR/L,1.281
11363,07/06/2018,fuel all EUR/L,1.281
11364,06/06/2018,fuel all EUR/L,1.281
11365,05/06/2018,fuel all EUR/L,1.281
11366,04/06/2018,fuel all EUR/L,1.281
11367,31/05/2018,fuel all EUR/L,
11368,30/05/2018,fuel all EUR/L,1.271
11369,24/05/2018,fuel all EUR/L,1.271
11370,23/05/2018,fuel all EUR/L,1.271
11371,22/05/2018,fuel all EUR/L,1.271
11372,21/05/2018,fuel all EUR/L,1.271
11373,17/05/2018,fuel all EUR/L,1.271
11374,16/05/2018,fuel all EUR/L,1.271
11375,14/05/2018,fuel all EUR/L,1.271
11376,10/05/2018,fuel all EUR/L,1.271
11377,09/05/2018,fuel all EUR/L,1.271
11378,03/05/2018,fuel all EUR/L,1.271
11379,02/05/2018,fuel all EUR/L,1.271
11380,01/05/2018,fuel all EUR/L,1.271
11381,30/04/2018,fuel all EUR/L,1.208
